,Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value,Year,Value,Notes,Continent
20752,Uruguay,2000,Male,Not applicable,Percent,14.51133,2006,97.8,,South America
20753,Uruguay,2000,Male,Not applicable,Percent,14.51133,1996,96.8,,South America
20754,Uruguay,1998,Male,Not applicable,Percent,19.0358,2010,98.1,,South America
20755,Uruguay,1998,Male,Not applicable,Percent,19.0358,2009,98.3,,South America
20756,Uruguay,1998,Male,Not applicable,Percent,19.0358,2008,98.2,,South America
20757,Uruguay,1998,Male,Not applicable,Percent,19.0358,2007,97.9,,South America
20758,Uruguay,1998,Male,Not applicable,Percent,19.0358,2006,97.8,,South America
20759,Uruguay,1998,Male,Not applicable,Percent,19.0358,1996,96.8,,South America
20760,Uruguay,1998,All genders,Not applicable,Percent,14.78992,2010,98.1,,South America
20761,Uruguay,1998,All genders,Not applicable,Percent,14.78992,2009,98.3,,South America
20762,Uruguay,1998,All genders,Not applicable,Percent,14.78992,2008,98.2,,South America
20763,Uruguay,1998,All genders,Not applicable,Percent,14.78992,2007,97.9,,South America
20764,Uruguay,1998,All genders,Not applicable,Percent,14.78992,2006,97.8,,South America
20765,Uruguay,1998,All genders,Not applicable,Percent,14.78992,1996,96.8,,South America
20766,Uruguay,1998,Female,Not applicable,Percent,10.16066,2010,98.1,,South America
20767,Uruguay,1998,Female,Not applicable,Percent,10.16066,2009,98.3,,South America
20768,Uruguay,1998,Female,Not applicable,Percent,10.16066,2008,98.2,,South America
20769,Uruguay,1998,Female,Not applicable,Percent,10.16066,2007,97.9,,South America
20770,Uruguay,1998,Female,Not applicable,Percent,10.16066,2006,97.8,,South America
20771,Uruguay,1998,Female,Not applicable,Percent,10.16066,1996,96.8,,South America
20772,Uruguay,1997,Female,Not applicable,Percent,15.729989999999999,2010,98.1,,South America
20773,Uruguay,1997,Female,Not applicable,Percent,15.729989999999999,2009,98.3,,South America
20774,Uruguay,1997,Female,Not applicable,Percent,15.729989999999999,2008,98.2,,South America
20775,Uruguay,1997,Female,Not applicable,Percent,15.729989999999999,2007,97.9,,South America
20776,Uruguay,1997,Female,Not applicable,Percent,15.729989999999999,2006,97.8,,South America
20777,Uruguay,1997,Female,Not applicable,Percent,15.729989999999999,1996,96.8,,South America
20778,Uruguay,1997,Male,Not applicable,Percent,17.02907,2010,98.1,,South America
20779,Uruguay,1997,Male,Not applicable,Percent,17.02907,2009,98.3,,South America
20780,Uruguay,1997,Male,Not applicable,Percent,17.02907,2008,98.2,,South America
20781,Uruguay,1997,Male,Not applicable,Percent,17.02907,2007,97.9,,South America
20782,Uruguay,1997,Male,Not applicable,Percent,17.02907,2006,97.8,,South America
20783,Uruguay,1997,Male,Not applicable,Percent,17.02907,1996,96.8,,South America
20784,Uruguay,1997,All genders,Not applicable,Percent,16.38769,2010,98.1,,South America
20785,Uruguay,1997,All genders,Not applicable,Percent,16.38769,2009,98.3,,South America
20786,Uruguay,1997,All genders,Not applicable,Percent,16.38769,2008,98.2,,South America
20787,Uruguay,1997,All genders,Not applicable,Percent,16.38769,2007,97.9,,South America
20788,Uruguay,1997,All genders,Not applicable,Percent,16.38769,2006,97.8,,South America
20789,Uruguay,1997,All genders,Not applicable,Percent,16.38769,1996,96.8,,South America
20790,Uruguay,1996,All genders,Not applicable,Percent,10.279689999999999,2010,98.1,,South America
20791,Uruguay,1996,All genders,Not applicable,Percent,10.279689999999999,2009,98.3,,South America
20792,Uruguay,1996,All genders,Not applicable,Percent,10.279689999999999,2008,98.2,,South America
20793,Uruguay,1996,All genders,Not applicable,Percent,10.279689999999999,2007,97.9,,South America
20794,Uruguay,1996,All genders,Not applicable,Percent,10.279689999999999,2006,97.8,,South America
20795,Uruguay,1996,All genders,Not applicable,Percent,10.279689999999999,1996,96.8,,South America
20796,Uruguay,1996,Male,Not applicable,Percent,11.5498,2010,98.1,,South America
20797,Uruguay,1996,Male,Not applicable,Percent,11.5498,2009,98.3,,South America
20798,Uruguay,1996,Male,Not applicable,Percent,11.5498,2008,98.2,,South America
20799,Uruguay,1996,Male,Not applicable,Percent,11.5498,2007,97.9,,South America
20800,Uruguay,1996,Male,Not applicable,Percent,11.5498,2006,97.8,,South America
20801,Uruguay,1996,Male,Not applicable,Percent,11.5498,1996,96.8,,South America
20802,Uruguay,1996,Female,Not applicable,Percent,8.978760000000001,2010,98.1,,South America
20803,Uruguay,1996,Female,Not applicable,Percent,8.978760000000001,2009,98.3,,South America
20804,Uruguay,1996,Female,Not applicable,Percent,8.978760000000001,2008,98.2,,South America
20805,Uruguay,1996,Female,Not applicable,Percent,8.978760000000001,2007,97.9,,South America
20806,Uruguay,1996,Female,Not applicable,Percent,8.978760000000001,2006,97.8,,South America
20807,Uruguay,1996,Female,Not applicable,Percent,8.978760000000001,1996,96.8,,South America
20808,Uruguay,1995,Female,Not applicable,Percent,10.77337,2010,98.1,,South America
20809,Uruguay,1995,Female,Not applicable,Percent,10.77337,2009,98.3,,South America
20810,Uruguay,1995,Female,Not applicable,Percent,10.77337,2008,98.2,,South America
20811,Uruguay,1995,Female,Not applicable,Percent,10.77337,2007,97.9,,South America
20812,Uruguay,1995,Female,Not applicable,Percent,10.77337,2006,97.8,,South America
20813,Uruguay,1995,Female,Not applicable,Percent,10.77337,1996,96.8,,South America
20814,Uruguay,1995,Male,Not applicable,Percent,12.42367,2010,98.1,,South America
20815,Uruguay,1995,Male,Not applicable,Percent,12.42367,2009,98.3,,South America
20816,Uruguay,1995,Male,Not applicable,Percent,12.42367,2008,98.2,,South America
20817,Uruguay,1995,Male,Not applicable,Percent,12.42367,2007,97.9,,South America
20818,Uruguay,1995,Male,Not applicable,Percent,12.42367,2006,97.8,,South America
20819,Uruguay,1995,Male,Not applicable,Percent,12.42367,1996,96.8,,South America
20820,Uruguay,1995,All genders,Not applicable,Percent,11.60966,2010,98.1,,South America
20821,Uruguay,1995,All genders,Not applicable,Percent,11.60966,2009,98.3,,South America
20822,Uruguay,1995,All genders,Not applicable,Percent,11.60966,2008,98.2,,South America
20823,Uruguay,1995,All genders,Not applicable,Percent,11.60966,2007,97.9,,South America
20824,Uruguay,1995,All genders,Not applicable,Percent,11.60966,2006,97.8,,South America
20825,Uruguay,1995,All genders,Not applicable,Percent,11.60966,1996,96.8,,South America
20826,Uruguay,1994,Male,Not applicable,Percent,11.80048,2010,98.1,,South America
20827,Uruguay,1994,Male,Not applicable,Percent,11.80048,2009,98.3,,South America
20828,Uruguay,1994,Male,Not applicable,Percent,11.80048,2008,98.2,,South America
20829,Uruguay,1994,Male,Not applicable,Percent,11.80048,2007,97.9,,South America
20830,Uruguay,1994,Male,Not applicable,Percent,11.80048,2006,97.8,,South America
20831,Uruguay,1994,Male,Not applicable,Percent,11.80048,1996,96.8,,South America
20832,Uruguay,1994,All genders,Not applicable,Percent,9.179160000000001,2010,98.1,,South America
20833,Uruguay,1994,All genders,Not applicable,Percent,9.179160000000001,2009,98.3,,South America
20834,Uruguay,1994,All genders,Not applicable,Percent,9.179160000000001,2008,98.2,,South America
20835,Uruguay,1994,All genders,Not applicable,Percent,9.179160000000001,2007,97.9,,South America
20836,Uruguay,1994,All genders,Not applicable,Percent,9.179160000000001,2006,97.8,,South America
20837,Uruguay,1994,All genders,Not applicable,Percent,9.179160000000001,1996,96.8,,South America
20838,Uruguay,1994,Female,Not applicable,Percent,6.44589,2010,98.1,,South America
20839,Uruguay,1994,Female,Not applicable,Percent,6.44589,2009,98.3,,South America
20840,Uruguay,1994,Female,Not applicable,Percent,6.44589,2008,98.2,,South America
20841,Uruguay,1994,Female,Not applicable,Percent,6.44589,2007,97.9,,South America
20842,Uruguay,1994,Female,Not applicable,Percent,6.44589,2006,97.8,,South America
20843,Uruguay,1994,Female,Not applicable,Percent,6.44589,1996,96.8,,South America
20844,Uruguay,1993,Female,Not applicable,Percent,6.33673,2010,98.1,,South America
20845,Uruguay,1993,Female,Not applicable,Percent,6.33673,2009,98.3,,South America
20846,Uruguay,1993,Female,Not applicable,Percent,6.33673,2008,98.2,,South America
20847,Uruguay,1993,Female,Not applicable,Percent,6.33673,2007,97.9,,South America
20848,Uruguay,1993,Female,Not applicable,Percent,6.33673,2006,97.8,,South America
20849,Uruguay,1993,Female,Not applicable,Percent,6.33673,1996,96.8,,South America
20850,Uruguay,1993,All genders,Not applicable,Percent,8.42778,2010,98.1,,South America
20851,Uruguay,1993,All genders,Not applicable,Percent,8.42778,2009,98.3,,South America
20852,Uruguay,1993,All genders,Not applicable,Percent,8.42778,2008,98.2,,South America
20853,Uruguay,1993,All genders,Not applicable,Percent,8.42778,2007,97.9,,South America
20854,Uruguay,1993,All genders,Not applicable,Percent,8.42778,2006,97.8,,South America
20855,Uruguay,1993,All genders,Not applicable,Percent,8.42778,1996,96.8,,South America
20856,Uruguay,1993,Male,Not applicable,Percent,10.45045,2010,98.1,,South America
20857,Uruguay,1993,Male,Not applicable,Percent,10.45045,2009,98.3,,South America
20858,Uruguay,1993,Male,Not applicable,Percent,10.45045,2008,98.2,,South America
20859,Uruguay,1993,Male,Not applicable,Percent,10.45045,2007,97.9,,South America
20860,Uruguay,1993,Male,Not applicable,Percent,10.45045,2006,97.8,,South America
20861,Uruguay,1993,Male,Not applicable,Percent,10.45045,1996,96.8,,South America
20862,Uruguay,1992,Male,Not applicable,Percent,9.06224,2010,98.1,,South America
20863,Uruguay,1992,Male,Not applicable,Percent,9.06224,2009,98.3,,South America
20864,Uruguay,1992,Male,Not applicable,Percent,9.06224,2008,98.2,,South America
20865,Uruguay,1992,Male,Not applicable,Percent,9.06224,2007,97.9,,South America
20866,Uruguay,1992,Male,Not applicable,Percent,9.06224,2006,97.8,,South America
20867,Uruguay,1992,Male,Not applicable,Percent,9.06224,1996,96.8,,South America
20868,Uruguay,1992,Female,Not applicable,Percent,4.01957,2010,98.1,,South America
20869,Uruguay,1992,Female,Not applicable,Percent,4.01957,2009,98.3,,South America
20870,Uruguay,1992,Female,Not applicable,Percent,4.01957,2008,98.2,,South America
20871,Uruguay,1992,Female,Not applicable,Percent,4.01957,2007,97.9,,South America
20872,Uruguay,1992,Female,Not applicable,Percent,4.01957,2006,97.8,,South America
20873,Uruguay,1992,Female,Not applicable,Percent,4.01957,1996,96.8,,South America
20874,Uruguay,1992,All genders,Not applicable,Percent,6.59645,2010,98.1,,South America
20875,Uruguay,1992,All genders,Not applicable,Percent,6.59645,2009,98.3,,South America
20876,Uruguay,1992,All genders,Not applicable,Percent,6.59645,2008,98.2,,South America
20877,Uruguay,1992,All genders,Not applicable,Percent,6.59645,2007,97.9,,South America
20878,Uruguay,1992,All genders,Not applicable,Percent,6.59645,2006,97.8,,South America
20879,Uruguay,1992,All genders,Not applicable,Percent,6.59645,1996,96.8,,South America
20880,Uruguay,1991,All genders,Not applicable,Percent,4.51123,2010,98.1,,South America
20881,Uruguay,1991,All genders,Not applicable,Percent,4.51123,2009,98.3,,South America
20882,Uruguay,1991,All genders,Not applicable,Percent,4.51123,2008,98.2,,South America
20883,Uruguay,1991,All genders,Not applicable,Percent,4.51123,2007,97.9,,South America
20884,Uruguay,1991,All genders,Not applicable,Percent,4.51123,2006,97.8,,South America
20885,Uruguay,1991,All genders,Not applicable,Percent,4.51123,1996,96.8,,South America
20886,Uruguay,1990,All genders,Not applicable,Percent,4.14652,2010,98.1,,South America
20887,Uruguay,1990,All genders,Not applicable,Percent,4.14652,2009,98.3,,South America
20888,Uruguay,1990,All genders,Not applicable,Percent,4.14652,2008,98.2,,South America
20889,Uruguay,1990,All genders,Not applicable,Percent,4.14652,2007,97.9,,South America
20890,Uruguay,1990,All genders,Not applicable,Percent,4.14652,2006,97.8,,South America
20891,Uruguay,1990,All genders,Not applicable,Percent,4.14652,1996,96.8,,South America
20892,Uruguay,1989,All genders,Not applicable,Percent,6.24978,2010,98.1,,South America
20893,Uruguay,1989,All genders,Not applicable,Percent,6.24978,2009,98.3,,South America
20894,Uruguay,1989,All genders,Not applicable,Percent,6.24978,2008,98.2,,South America
20895,Uruguay,1989,All genders,Not applicable,Percent,6.24978,2007,97.9,,South America
20896,Uruguay,1989,All genders,Not applicable,Percent,6.24978,2006,97.8,,South America
20897,Uruguay,1989,All genders,Not applicable,Percent,6.24978,1996,96.8,,South America
20898,Uruguay,1986,All genders,Not applicable,Percent,12.667860000000001,2010,98.1,,South America
20899,Uruguay,1986,All genders,Not applicable,Percent,12.667860000000001,2009,98.3,,South America
20900,Uruguay,1986,All genders,Not applicable,Percent,12.667860000000001,2008,98.2,,South America
20901,Uruguay,1986,All genders,Not applicable,Percent,12.667860000000001,2007,97.9,,South America
20902,Uruguay,1986,All genders,Not applicable,Percent,12.667860000000001,2006,97.8,,South America
20903,Uruguay,1986,All genders,Not applicable,Percent,12.667860000000001,1996,96.8,,South America
20904,Uruguay,1986,Female,Not applicable,Percent,10.63028,2010,98.1,,South America
20905,Uruguay,1986,Female,Not applicable,Percent,10.63028,2009,98.3,,South America
20906,Uruguay,1986,Female,Not applicable,Percent,10.63028,2008,98.2,,South America
20907,Uruguay,1986,Female,Not applicable,Percent,10.63028,2007,97.9,,South America
20908,Uruguay,1986,Female,Not applicable,Percent,10.63028,2006,97.8,,South America
20909,Uruguay,1986,Female,Not applicable,Percent,10.63028,1996,96.8,,South America
20910,Uruguay,1986,Male,Not applicable,Percent,14.668820000000002,2010,98.1,,South America
20911,Uruguay,1986,Male,Not applicable,Percent,14.668820000000002,2009,98.3,,South America
20912,Uruguay,1986,Male,Not applicable,Percent,14.668820000000002,2008,98.2,,South America
20913,Uruguay,1986,Male,Not applicable,Percent,14.668820000000002,2007,97.9,,South America
20914,Uruguay,1986,Male,Not applicable,Percent,14.668820000000002,2006,97.8,,South America
20915,Uruguay,1986,Male,Not applicable,Percent,14.668820000000002,1996,96.8,,South America
20916,Uruguay,1985,Male,Not applicable,Percent,15.97536,2010,98.1,,South America
20917,Uruguay,1985,Male,Not applicable,Percent,15.97536,2009,98.3,,South America
20918,Uruguay,1985,Male,Not applicable,Percent,15.97536,2008,98.2,,South America
20919,Uruguay,1985,Male,Not applicable,Percent,15.97536,2007,97.9,,South America
20920,Uruguay,1985,Male,Not applicable,Percent,15.97536,2006,97.8,,South America
20921,Uruguay,1985,Male,Not applicable,Percent,15.97536,1996,96.8,,South America
20922,Uruguay,1985,Female,Not applicable,Percent,15.168529999999999,2010,98.1,,South America
20923,Uruguay,1985,Female,Not applicable,Percent,15.168529999999999,2009,98.3,,South America
20924,Uruguay,1985,Female,Not applicable,Percent,15.168529999999999,2008,98.2,,South America
20925,Uruguay,1985,Female,Not applicable,Percent,15.168529999999999,2007,97.9,,South America
20926,Uruguay,1985,Female,Not applicable,Percent,15.168529999999999,2006,97.8,,South America
20927,Uruguay,1985,Female,Not applicable,Percent,15.168529999999999,1996,96.8,,South America
20928,Uruguay,1985,All genders,Not applicable,Percent,15.57466,2010,98.1,,South America
20929,Uruguay,1985,All genders,Not applicable,Percent,15.57466,2009,98.3,,South America
20930,Uruguay,1985,All genders,Not applicable,Percent,15.57466,2008,98.2,,South America
20931,Uruguay,1985,All genders,Not applicable,Percent,15.57466,2007,97.9,,South America
20932,Uruguay,1985,All genders,Not applicable,Percent,15.57466,2006,97.8,,South America
20933,Uruguay,1985,All genders,Not applicable,Percent,15.57466,1996,96.8,,South America
20934,Uruguay,1980,All genders,Not applicable,Percent,16.45647,2010,98.1,,South America
20935,Uruguay,1980,All genders,Not applicable,Percent,16.45647,2009,98.3,,South America
20936,Uruguay,1980,All genders,Not applicable,Percent,16.45647,2008,98.2,,South America
20937,Uruguay,1980,All genders,Not applicable,Percent,16.45647,2007,97.9,,South America
20938,Uruguay,1980,All genders,Not applicable,Percent,16.45647,2006,97.8,,South America
20939,Uruguay,1980,All genders,Not applicable,Percent,16.45647,1996,96.8,,South America
20940,Uruguay,1977,All genders,Not applicable,Percent,16.133010000000002,2010,98.1,,South America
20941,Uruguay,1977,All genders,Not applicable,Percent,16.133010000000002,2009,98.3,,South America
20942,Uruguay,1977,All genders,Not applicable,Percent,16.133010000000002,2008,98.2,,South America
20943,Uruguay,1977,All genders,Not applicable,Percent,16.133010000000002,2007,97.9,,South America
20944,Uruguay,1977,All genders,Not applicable,Percent,16.133010000000002,2006,97.8,,South America
20945,Uruguay,1977,All genders,Not applicable,Percent,16.133010000000002,1996,96.8,,South America
20946,Uruguay,1977,Female,Not applicable,Percent,12.34195,2010,98.1,,South America
20947,Uruguay,1977,Female,Not applicable,Percent,12.34195,2009,98.3,,South America
20948,Uruguay,1977,Female,Not applicable,Percent,12.34195,2008,98.2,,South America
20949,Uruguay,1977,Female,Not applicable,Percent,12.34195,2007,97.9,,South America
20950,Uruguay,1977,Female,Not applicable,Percent,12.34195,2006,97.8,,South America
20951,Uruguay,1977,Female,Not applicable,Percent,12.34195,1996,96.8,,South America
20952,Uruguay,1977,Male,Not applicable,Percent,19.63853,2010,98.1,,South America
20953,Uruguay,1977,Male,Not applicable,Percent,19.63853,2009,98.3,,South America
20954,Uruguay,1977,Male,Not applicable,Percent,19.63853,2008,98.2,,South America
20955,Uruguay,1977,Male,Not applicable,Percent,19.63853,2007,97.9,,South America
20956,Uruguay,1977,Male,Not applicable,Percent,19.63853,2006,97.8,,South America
20957,Uruguay,1977,Male,Not applicable,Percent,19.63853,1996,96.8,,South America
20958,Uzbekistan,2010,Male,Not applicable,Percent,2.1578,2011,99.4,,Asia
20959,Uzbekistan,2010,Male,Not applicable,Percent,2.1578,2010,99.4,,Asia
20960,Uzbekistan,2010,Male,Not applicable,Percent,2.1578,2000,98.6,,Asia
20961,Uzbekistan,2010,All genders,Not applicable,Percent,1.9216799999999998,2011,99.4,,Asia
20962,Uzbekistan,2010,All genders,Not applicable,Percent,1.9216799999999998,2010,99.4,,Asia
20963,Uzbekistan,2010,All genders,Not applicable,Percent,1.9216799999999998,2000,98.6,,Asia
20964,Uzbekistan,2010,Female,Not applicable,Percent,1.6660400000000002,2011,99.4,,Asia
20965,Uzbekistan,2010,Female,Not applicable,Percent,1.6660400000000002,2010,99.4,,Asia
20966,Uzbekistan,2010,Female,Not applicable,Percent,1.6660400000000002,2000,98.6,,Asia
20967,Uzbekistan,2009,Female,Not applicable,Percent,0.19292,2011,99.4,,Asia
20968,Uzbekistan,2009,Female,Not applicable,Percent,0.19292,2010,99.4,,Asia
20969,Uzbekistan,2009,Female,Not applicable,Percent,0.19292,2000,98.6,,Asia
20970,Uzbekistan,2009,All genders,Not applicable,Percent,0.26942,2011,99.4,,Asia
20971,Uzbekistan,2009,All genders,Not applicable,Percent,0.26942,2010,99.4,,Asia
20972,Uzbekistan,2009,All genders,Not applicable,Percent,0.26942,2000,98.6,,Asia
20973,Uzbekistan,2009,Male,Not applicable,Percent,0.34097,2011,99.4,,Asia
20974,Uzbekistan,2009,Male,Not applicable,Percent,0.34097,2010,99.4,,Asia
20975,Uzbekistan,2009,Male,Not applicable,Percent,0.34097,2000,98.6,,Asia
20976,Uzbekistan,2008,Male,Not applicable,Percent,2.1692400000000003,2011,99.4,,Asia
20977,Uzbekistan,2008,Male,Not applicable,Percent,2.1692400000000003,2010,99.4,,Asia
20978,Uzbekistan,2008,Male,Not applicable,Percent,2.1692400000000003,2000,98.6,,Asia
20979,Uzbekistan,2008,All genders,Not applicable,Percent,1.62527,2011,99.4,,Asia
20980,Uzbekistan,2008,All genders,Not applicable,Percent,1.62527,2010,99.4,,Asia
20981,Uzbekistan,2008,All genders,Not applicable,Percent,1.62527,2000,98.6,,Asia
20982,Uzbekistan,2008,Female,Not applicable,Percent,1.04439,2011,99.4,,Asia
20983,Uzbekistan,2008,Female,Not applicable,Percent,1.04439,2010,99.4,,Asia
20984,Uzbekistan,2008,Female,Not applicable,Percent,1.04439,2000,98.6,,Asia
20985,Uzbekistan,2007,Female,Not applicable,Percent,0.32053000000000004,2011,99.4,,Asia
20986,Uzbekistan,2007,Female,Not applicable,Percent,0.32053000000000004,2010,99.4,,Asia
20987,Uzbekistan,2007,Female,Not applicable,Percent,0.32053000000000004,2000,98.6,,Asia
20988,Uzbekistan,2007,All genders,Not applicable,Percent,1.58095,2011,99.4,,Asia
20989,Uzbekistan,2007,All genders,Not applicable,Percent,1.58095,2010,99.4,,Asia
20990,Uzbekistan,2007,All genders,Not applicable,Percent,1.58095,2000,98.6,,Asia
20991,Uzbekistan,2007,Male,Not applicable,Percent,2.75653,2011,99.4,,Asia
20992,Uzbekistan,2007,Male,Not applicable,Percent,2.75653,2010,99.4,,Asia
20993,Uzbekistan,2007,Male,Not applicable,Percent,2.75653,2000,98.6,,Asia
20994,Uzbekistan,2006,Male,Not applicable,Percent,0.98246,2011,99.4,,Asia
20995,Uzbekistan,2006,Male,Not applicable,Percent,0.98246,2010,99.4,,Asia
20996,Uzbekistan,2006,Male,Not applicable,Percent,0.98246,2000,98.6,,Asia
20997,Uzbekistan,2006,All genders,Not applicable,Percent,1.05485,2011,99.4,,Asia
20998,Uzbekistan,2006,All genders,Not applicable,Percent,1.05485,2010,99.4,,Asia
20999,Uzbekistan,2006,All genders,Not applicable,Percent,1.05485,2000,98.6,,Asia
21000,Uzbekistan,2006,Female,Not applicable,Percent,1.12901,2011,99.4,,Asia
21001,Uzbekistan,2006,Female,Not applicable,Percent,1.12901,2010,99.4,,Asia
21002,Uzbekistan,2006,Female,Not applicable,Percent,1.12901,2000,98.6,,Asia
21003,Uzbekistan,2005,Female,Not applicable,Percent,1.04647,2011,99.4,,Asia
21004,Uzbekistan,2005,Female,Not applicable,Percent,1.04647,2010,99.4,,Asia
21005,Uzbekistan,2005,Female,Not applicable,Percent,1.04647,2000,98.6,,Asia
21006,Uzbekistan,2005,All genders,Not applicable,Percent,1.57518,2011,99.4,,Asia
21007,Uzbekistan,2005,All genders,Not applicable,Percent,1.57518,2010,99.4,,Asia
21008,Uzbekistan,2005,All genders,Not applicable,Percent,1.57518,2000,98.6,,Asia
21009,Uzbekistan,2005,Male,Not applicable,Percent,2.07288,2011,99.4,,Asia
21010,Uzbekistan,2005,Male,Not applicable,Percent,2.07288,2010,99.4,,Asia
21011,Uzbekistan,2005,Male,Not applicable,Percent,2.07288,2000,98.6,,Asia
21012,Uzbekistan,2004,Male,Not applicable,Percent,1.61194,2011,99.4,,Asia
21013,Uzbekistan,2004,Male,Not applicable,Percent,1.61194,2010,99.4,,Asia
21014,Uzbekistan,2004,Male,Not applicable,Percent,1.61194,2000,98.6,,Asia
21015,Uzbekistan,2004,All genders,Not applicable,Percent,1.38439,2011,99.4,,Asia
21016,Uzbekistan,2004,All genders,Not applicable,Percent,1.38439,2010,99.4,,Asia
21017,Uzbekistan,2004,All genders,Not applicable,Percent,1.38439,2000,98.6,,Asia
21018,Uzbekistan,2004,Female,Not applicable,Percent,1.13999,2011,99.4,,Asia
21019,Uzbekistan,2004,Female,Not applicable,Percent,1.13999,2010,99.4,,Asia
21020,Uzbekistan,2004,Female,Not applicable,Percent,1.13999,2000,98.6,,Asia
21021,Uzbekistan,2003,Female,Not applicable,Percent,3.30515,2011,99.4,,Asia
21022,Uzbekistan,2003,Female,Not applicable,Percent,3.30515,2010,99.4,,Asia
21023,Uzbekistan,2003,Female,Not applicable,Percent,3.30515,2000,98.6,,Asia
21024,Uzbekistan,2003,All genders,Not applicable,Percent,2.56893,2011,99.4,,Asia
21025,Uzbekistan,2003,All genders,Not applicable,Percent,2.56893,2010,99.4,,Asia
21026,Uzbekistan,2003,All genders,Not applicable,Percent,2.56893,2000,98.6,,Asia
21027,Uzbekistan,2003,Male,Not applicable,Percent,1.8542900000000002,2011,99.4,,Asia
21028,Uzbekistan,2003,Male,Not applicable,Percent,1.8542900000000002,2010,99.4,,Asia
21029,Uzbekistan,2003,Male,Not applicable,Percent,1.8542900000000002,2000,98.6,,Asia
21030,Uzbekistan,2002,Male,Not applicable,Percent,4.16224,2011,99.4,,Asia
21031,Uzbekistan,2002,Male,Not applicable,Percent,4.16224,2010,99.4,,Asia
21032,Uzbekistan,2002,Male,Not applicable,Percent,4.16224,2000,98.6,,Asia
21033,Uzbekistan,2002,All genders,Not applicable,Percent,3.15611,2011,99.4,,Asia
21034,Uzbekistan,2002,All genders,Not applicable,Percent,3.15611,2010,99.4,,Asia
21035,Uzbekistan,2002,All genders,Not applicable,Percent,3.15611,2000,98.6,,Asia
21036,Uzbekistan,2002,Female,Not applicable,Percent,2.0833,2011,99.4,,Asia
21037,Uzbekistan,2002,Female,Not applicable,Percent,2.0833,2010,99.4,,Asia
21038,Uzbekistan,2002,Female,Not applicable,Percent,2.0833,2000,98.6,,Asia
21039,Uzbekistan,2001,Female,Not applicable,Percent,4.48595,2011,99.4,,Asia
21040,Uzbekistan,2001,Female,Not applicable,Percent,4.48595,2010,99.4,,Asia
21041,Uzbekistan,2001,Female,Not applicable,Percent,4.48595,2000,98.6,,Asia
21042,Uzbekistan,2001,All genders,Not applicable,Percent,2.28094,2011,99.4,,Asia
21043,Uzbekistan,2001,All genders,Not applicable,Percent,2.28094,2010,99.4,,Asia
21044,Uzbekistan,2001,All genders,Not applicable,Percent,2.28094,2000,98.6,,Asia
21045,Uzbekistan,2001,Male,Not applicable,Percent,0.13765,2011,99.4,,Asia
21046,Uzbekistan,2001,Male,Not applicable,Percent,0.13765,2010,99.4,,Asia
21047,Uzbekistan,2001,Male,Not applicable,Percent,0.13765,2000,98.6,,Asia
21048,Uzbekistan,2000,Male,Not applicable,Percent,1.4494,2011,99.4,,Asia
21049,Uzbekistan,2000,Male,Not applicable,Percent,1.4494,2010,99.4,,Asia
21050,Uzbekistan,2000,Male,Not applicable,Percent,1.4494,2000,98.6,,Asia
21051,Uzbekistan,2000,All genders,Not applicable,Percent,2.25943,2011,99.4,,Asia
21052,Uzbekistan,2000,All genders,Not applicable,Percent,2.25943,2010,99.4,,Asia
21053,Uzbekistan,2000,All genders,Not applicable,Percent,2.25943,2000,98.6,,Asia
21054,Uzbekistan,2000,Female,Not applicable,Percent,3.0937200000000002,2011,99.4,,Asia
21055,Uzbekistan,2000,Female,Not applicable,Percent,3.0937200000000002,2010,99.4,,Asia
21056,Uzbekistan,2000,Female,Not applicable,Percent,3.0937200000000002,2000,98.6,,Asia
21057,Uzbekistan,1999,All genders,Not applicable,Percent,0.46845,2011,99.4,,Asia
21058,Uzbekistan,1999,All genders,Not applicable,Percent,0.46845,2010,99.4,,Asia
21059,Uzbekistan,1999,All genders,Not applicable,Percent,0.46845,2000,98.6,,Asia
21060,Uzbekistan,1995,All genders,Not applicable,Percent,8.20801,2011,99.4,,Asia
21061,Uzbekistan,1995,All genders,Not applicable,Percent,8.20801,2010,99.4,,Asia
21062,Uzbekistan,1995,All genders,Not applicable,Percent,8.20801,2000,98.6,,Asia
21063,Vanuatu,2008,Male,Not applicable,Percent,26.47253,2011,83.2,,Oceania
21064,Vanuatu,2008,Male,Not applicable,Percent,26.47253,2010,82.6,,Oceania
21065,Vanuatu,2008,Male,Not applicable,Percent,26.47253,2004,78.1,,Oceania
21066,Vanuatu,2008,Male,Not applicable,Percent,26.47253,1999,74.0,,Oceania
21067,Vanuatu,2008,Male,Not applicable,Percent,26.47253,1994,68.4,,Oceania
21068,Vanuatu,2008,All genders,Not applicable,Percent,28.547990000000002,2011,83.2,,Oceania
21069,Vanuatu,2008,All genders,Not applicable,Percent,28.547990000000002,2010,82.6,,Oceania
21070,Vanuatu,2008,All genders,Not applicable,Percent,28.547990000000002,2004,78.1,,Oceania
21071,Vanuatu,2008,All genders,Not applicable,Percent,28.547990000000002,1999,74.0,,Oceania
21072,Vanuatu,2008,All genders,Not applicable,Percent,28.547990000000002,1994,68.4,,Oceania
21073,Vanuatu,2008,Female,Not applicable,Percent,30.738090000000003,2011,83.2,,Oceania
