1) Demo,ProxyID,Fed7Race,StudentHomeLanguage,Grade,SchoolNumber,SchoolName,BilingualServed,BilingualEligible,Gender,SpecialEducation,pgy,egy,EnrollmentCodeDescription,WithdrawDate,GraduateDate,DropoutDate
1) Demo,7032867,Black,Oromo (Ethiopia),5,226,Bailey Gatzert Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7033324,Caucasian,English,6,117,Washington Middle School,N,N,Female,N,,,Unknown,,,20140620
1) Demo,7034190,Black,English,7,249,Madrona K-8 School,N,N,Male,N,,,Confirmed transfer out of the school district,,,
1) Demo,7034960,Black,English,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7037952,Asian,Vietnamese,10,12,Cleveland High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7038811,Asian,Toishanese,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7038946,Asian,Cantonese,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7039238,Multi-Race,English,11,13,Franklin High School,N,N,Male,Y,2015,2019,Currently Enrolled/Attending,,,
1) Demo,7042033,Hispanic,Spanish,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7044901,Hispanic,Spanish,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7052684,Caucasian,English,12,14,Garfield High School,N,N,Male,N,2013,2013,Currently Enrolled/Attending,,,
1) Demo,7052861,Hispanic,Spanish,4,272,Stevens Elementary,Y,Y,Female,Y,,,Confirmed transfer out of the school district,,,
1) Demo,7053913,Asian,Vietnamese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7055001,Asian,English,9,19,West Seattle High School,N,N,Male,Y,2017,2014,Currently Enrolled/Attending,,,
1) Demo,7055265,Black,English,9,360,Interagency Academy,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7056321,Asian,Vietnamese,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7058873,Asian,Cantonese,11,14,Garfield High School,Y,Y,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7060255,Black,Oromo (Ethiopia),11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7064087,Asian,Vietnamese,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7065366,Asian,Cantonese,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7066547,Black,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7067903,Asian,Cantonese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7068123,Hispanic,Spanish,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7068837,Caucasian,English,5,288,Kimball Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7069330,Black,Oromo (Ethiopia),6,117,Washington Middle School,Y,Y,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7070087,Black,Tigrinya (Tigrigna),10,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7075355,Black,Somali,12,14,Garfield High School,Y,Y,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7075878,Asian,Mandarin,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7075887,Black,English,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7077092,Caucasian,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7077960,Asian,English,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7077976,Asian,English,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7078280,Asian,Mandarin,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7082355,Black,Somali,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7082887,Black,English,4,226,Bailey Gatzert Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7085069,Asian,Vietnamese,10,13,Franklin High School,Y,Y,Male,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7085122,Asian,Min Nan,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7088933,Multi-Race,English,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7088971,Hispanic,English,10,14,Garfield High School,N,N,Female,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7089335,Asian,Toishanese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7091171,Hispanic,Spanish,12,910,Middle College High School,N,N,Male,N,2012,2012,No Show.  Last SPS school attended was this school.,,,
1) Demo,7098355,Black,Somali,12,13,Franklin High School,Y,Y,Female,Y,2013,2013,Currently Enrolled/Attending,,,
1) Demo,7100001,Black,Oromo (Ethiopia),10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7102360,Black,English,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7103063,Black,English,11,353,Interagency Academy,N,N,Male,N,2014,2014,Confirmed transfer out of the school district,,,
1) Demo,7104516,Black,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7107374,Hispanic,Spanish,4,226,Bailey Gatzert Elementary,Y,Y,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7108975,Black,English,10,13,Franklin High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7111837,Asian,Burmese,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7111956,Black,Tigrinya (Tigrigna),10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7116230,Black,English,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7116998,Caucasian,English,9,14,Garfield High School,N,N,Male,Y,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7117087,Asian,Vietnamese,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7117806,Asian,Toishanese,8,117,Washington Middle School,Y,Y,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7118774,Black,English,12,355,Interagency Academy,N,N,Female,Y,2013,2013,Graduated with regular High School Diploma,,20140620,
1) Demo,7119347,Asian,Vietnamese,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7121298,Asian,English,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7121959,Black,Amharic,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7122183,Asian,Toishanese,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7122261,Black,Mandingo,10,960,South Lake High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7122931,Black,Somali,8,249,Madrona K-8 School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7122958,Asian,English,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7127814,Asian,Vietnamese,4,226,Bailey Gatzert Elementary,Y,Y,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7128580,Black,English,12,910,Middle College High School,N,N,Female,N,2013,2013,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
1) Demo,7132253,Hispanic,Spanish,11,17,Roosevelt High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7133360,Asian,Vietnamese,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7135196,Black,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Unknown,,,20140620
1) Demo,7137664,Asian,Cantonese,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7140362,Asian,Vietnamese,6,117,Washington Middle School,Y,Y,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7145259,Hispanic,Spanish,11,13,Franklin High School,Y,Y,Male,Y,2015,2019,Currently Enrolled/Attending,,,
1) Demo,7146300,Asian,Cantonese,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7147322,Asian,Cantonese,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7147829,Asian,Mandarin,5,252,Maple Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7148837,Asian,Burmese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7151300,Asian,Cantonese,12,14,Garfield High School,Y,Y,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7157627,Hispanic,Spanish,12,19,West Seattle High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7164647,Black,Somali,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7164837,Asian,Burmese,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7164855,Black,English,6,939,Orca K-8 School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7170376,Asian,Cantonese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7171374,Black,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7172169,Asian,English,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7172806,Asian,Toishanese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7174356,Hispanic,English,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7177845,Asian,Vietnamese,6,117,Washington Middle School,Y,Y,Female,Y,,,Confirmed transfer out of the school district,,,
1) Demo,7179878,Asian,Toishanese,12,13,Franklin High School,Y,Y,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7180093,Asian,Vietnamese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7180878,Asian,Toishanese,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7184024,Black,Somali,9,960,South Lake High School,N,N,Male,N,2014,2014,Confirmed transfer out of the school district,,,
1) Demo,7184080,Asian,Cantonese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7184252,Asian,Cantonese,10,14,Garfield High School,N,N,Male,N,2015,2015,School not for me,,,
1) Demo,7185031,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7186915,Asian,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7188946,Hispanic,Tagalog,9,14,Garfield High School,N,N,Male,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7190615,Caucasian,English,9,24,The Center School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7194127,Hispanic,Spanish,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7197134,Black,English,6,291,South Shore K-8 School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7199244,Black,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7203356,Black,Somali,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7203994,Black,Tigrinya (Tigrigna),12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7205601,Hispanic,Spanish,7,117,Washington Middle School,Y,Y,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7205860,Black,English,5,244,Leschi Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7206058,Asian,Cantonese,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7206295,Hispanic,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7206969,Hispanic,English,10,22,Nathan Hale High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7208244,Asian,Cantonese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7210381,Black,English,7,118,McClure Middle School,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7212888,Asian,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7212899,Black,English,5,226,Bailey Gatzert Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7216389,Am. Indian,English,7,249,Madrona K-8 School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7217971,Black,English,10,14,Garfield High School,N,N,Male,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7220871,Black,Somali,10,14,Garfield High School,N,N,Female,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7222208,Black,English,10,355,Interagency Academy,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7228137,Caucasian,English,5,245,Lowell Elementary,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7228280,Hispanic,Spanish,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7231808,Black,English,3,244,Leschi Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7231986,Caucasian,English,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7232331,Hispanic,Spanish,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7238947,Asian,Vietnamese,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7239537,Black,Tigrinya (Tigrigna),10,349,Interagency Academy,N,N,Male,N,2014,2014,Unknown,,,20140402
1) Demo,7245390,Caucasian,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7246032,Hispanic,Spanish,10,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7246871,Black,Somali,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7248949,Asian,Cantonese,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7253149,Caucasian,English,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7256590,Black,Somali,12,353,Interagency Academy,N,N,Male,N,2013,2013,Confirmed transfer out of the school district,,,
1) Demo,7258827,Asian,Toishanese,3,226,Bailey Gatzert Elementary,Y,Y,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7260801,Asian,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7266285,Asian,Cantonese,11,17,Roosevelt High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7266381,Black,English,7,118,McClure Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7267108,Am. Indian,English,6,249,Madrona K-8 School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7269030,Black,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7271133,Hispanic,Spanish,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7274870,Asian,Cantonese,5,252,Maple Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7275940,Hispanic,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7278305,Multi-Race,English,5,205,Beacon Hill International School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7280139,Asian,Mandarin,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7282906,Hispanic,Spanish,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7284658,Black,English,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7284970,Black,English,8,935,TOPS K-8 School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7286321,Multi-Race,Vietnamese,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7290280,Asian,English,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7290602,Hispanic,Spanish,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7295688,Black,English,7,935,TOPS K-8 School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7300497,Asian,Cantonese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7301196,Black,Amharic,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7305324,Hispanic,Spanish,6,935,TOPS K-8 School,Y,Y,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7307844,Asian,English,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7312815,Black,Somali,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7315907,Multi-Race,English,9,14,Garfield High School,N,N,Male,Y,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7316693,Asian,Toishanese,11,983,Seattle World School,N,N,Female,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7321389,Asian,English,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7321854,Black,Somali,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7322223,Asian,Vietnamese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7324316,Black,English,8,291,South Shore K-8 School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7325066,Black,English,12,21,Rainier Beach High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7326142,Hispanic,Tagalog,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7327963,Asian,Vietnamese,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7328640,Black,English,9,363,Interagency Academy,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7328845,Hispanic,Spanish,7,118,McClure Middle School,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7328961,Asian,Cantonese,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7331823,Black,English,5,226,Bailey Gatzert Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7334279,Hispanic,Spanish,12,14,Garfield High School,Y,Y,Female,Y,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7336259,Black,English,10,12,Cleveland High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7339982,Black,Somali,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7341277,Asian,Toishanese,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7341841,Black,Tigrinya (Tigrigna),8,117,Washington Middle School,N,N,Male,Y,,2018,Currently Enrolled/Attending,,,
1) Demo,7342384,Black,English,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7342893,Asian,Vietnamese,5,272,Stevens Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7344664,Black,Oromo (Ethiopia),8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7353300,Black,English,6,117,Washington Middle School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7353844,Asian,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7353893,Asian,Vietnamese,5,205,Beacon Hill International School,Y,Y,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7354841,Black,Tigrinya (Tigrigna),12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7356660,Black,Tigrinya (Tigrigna),8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7359643,Asian,Vietnamese,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7362183,Asian,Vietnamese,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7365382,Asian,Lao,10,14,Garfield High School,Y,Y,Male,Y,2016,2019,Currently Enrolled/Attending,,,
1) Demo,7365696,Hispanic,Spanish,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7365807,Black,English,9,14,Garfield High School,N,N,Female,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7366306,Black,Amharic,11,21,Rainier Beach High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7368854,Black,Somali,6,117,Washington Middle School,Y,Y,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7370934,Black,English,9,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7373511,Asian,Vietnamese,12,910,Middle College High School,N,N,Female,N,2013,2013,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
1) Demo,7375107,Black,English,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7375870,Hispanic,Spanish,5,272,Stevens Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7380766,Hispanic,English,12,364,Interagency Academy,N,N,Male,N,2012,2012,Offered training or chose to work,,,
1) Demo,7382142,Black,English,7,249,Madrona K-8 School,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7385965,Hispanic,Spanish,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7389289,Asian,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7389884,Asian,Vietnamese,7,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7391884,Asian,Vietnamese,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7394596,Black,English,12,14,Garfield High School,N,N,Male,Y,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7395088,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7399096,Black,English,12,14,Garfield High School,N,N,Male,Y,2014,2015,Graduated with regular High School Diploma,,20140620,
1) Demo,7400328,Asian,Vietnamese,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7401094,Multi-Race,English,11,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7401312,Black,English,7,117,Washington Middle School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7408829,Asian,Vietnamese,5,226,Bailey Gatzert Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7409305,Black,Oromo (Ethiopia),11,14,Garfield High School,N,N,Male,N,2014,2014,Currently Enrolled/Attending,,,
1) Demo,7410801,Caucasian,English,6,117,Washington Middle School,N,N,Male,N,,,Unknown,,,20140620
1) Demo,7415058,Asian,Cantonese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7415348,Black,Somali,9,14,Garfield High School,Y,Y,Male,Y,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7416855,Black,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7418100,Black,Somali,7,117,Washington Middle School,Y,Y,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7422801,Caucasian,English,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7424027,Asian,Vietnamese,10,14,Garfield High School,N,N,Male,N,2016,2016,Unknown,,,20140620
1) Demo,7430087,Asian,Vietnamese,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7433342,Hispanic,Spanish,4,272,Stevens Elementary,Y,Y,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7433955,Asian,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7437225,Hispanic,Spanish,10,13,Franklin High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7439653,Hispanic,Spanish,9,14,Garfield High School,N,N,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7440885,Black,Somali,6,117,Washington Middle School,Y,Y,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7443355,Caucasian,English,7,949,Salmon Bay School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7443801,Caucasian,English,9,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7443864,Asian,English,5,226,Bailey Gatzert Elementary,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7447964,Hispanic,Spanish,9,14,Garfield High School,Y,Y,Female,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7449606,Hispanic,English,8,107,Madison Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7451529,Black,Tigrinya (Tigrigna),12,910,Middle College High School,N,N,Male,N,2013,2013,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
1) Demo,7452225,Black,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7452823,Asian,Mandarin,5,272,Stevens Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7453170,Black,English,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7454840,Black,English,1,245,Lowell Elementary,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7456885,Black,Somali,11,14,Garfield High School,Y,Y,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7458208,Black,English,10,14,Garfield High School,N,N,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7459397,Black,English,6,117,Washington Middle School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
